NAME,SMILES
CHEMBL1482954,COC(=O)C1=C(CS(=O)(=O)c2cc(Cl)ccc2OC)NC(=O)NC1c1ccc(O)cc1
CHEMBL3601807,O=C1c2ccccc2OC2c3[nH]c4ccc(Cl)cc4c3CCN12
CHEMBL362032,Fc1ccc(C2C/C(=C\c3ccccc3Br)C3=Nc4ccccc4CN32)cc1
CHEMBL3634507,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCNC4)nn23)c(C(F)F)n1
CHEMBL3500689,O=C(O)C(F)(F)F.O=C1CCCN1Cc1nnc2n1CCN(Cc1ccoc1)CC2
CHEMBL3695249,O=C(O)CN(CCNc1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCC2)c1=O)CC(=O)O
CHEMBL3339319,CCN(c1ccc(OC)cc1)c1nc(C)nc2c1nc(C)n2C
CHEMBL3667244,NCc1ccc(-c2c(O)cc(Br)c3[nH]c(=O)c4sccc4c23)cc1
CHEMBL3701528,Cn1cnc2cc(-c3ccc(C(C)(C)N)cc3)nc(NCCCO)c2c1=O
CHEMBL1789267,CC1(C)C=C(CNc2ccc3c(c2)Cc2cc(Br)ccc2-3)CC(C)(C)N1O
CHEMBL1325999,C=CCOC(=O)N[C@H](/C(C(=O)OC)=C(\C)NCc1ccccc1)c1ccc(C)cc1
CHEMBL395348,Clc1cnc2sc(C3CCCCC3)c(C3=NCCN3)c2c1
CHEMBL3740277,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccccc1
CHEMBL4566831,COc1ccc(C(=O)Cn2cc(CN/C(C)=C3\C(=O)C=C4Oc5c(C(C)=O)c(O)c(C)c(O)c5C4(C)C3=O)nn2)cc1
CHEMBL596776,Cc1coc2c1c(=O)oc1c3cccc(OCCN(C)C)c3ccc21
CHEMBL169461,CC(NC(=O)[C@@H](O)[C@H](N)CC1CCCCC1)c1ccc2ccccc2c1
CHEMBL1255071,O=C1OC(c2cc(I)c(O)c(I)c2)(C2C=C(I)C(O)C(I)=C2)c2ccccc21
CHEMBL3139777,CC[n+]1cccc(-c2nc(C)ns2)c1
CHEMBL3792810,COc1nc(-c2cc3ccccc3o2)cc(-c2ccc(Cl)cc2)c1C#N
CHEMBL2436751,COc1cccc(N(C)S(=O)(=O)c2ccc(-c3ccsc3)cc2)c1
CHEMBL5394221,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(c(CCCC(F)(F)F)c3c(c2OC)OCO3)CCN1C(=O)OC(C)(C)C
CHEMBL2283508,CCOC(=O)C1=C(N)N(Nc2ccc(F)cc2)C2=C(C(=O)CC(C)(C)C2)C1c1cc2cc(Cl)ccc2nc1Cl
CHEMBL596786,CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)C1C2C=CC(C2)C1C(=O)O
CHEMBL3741420,Cc1cc(COc2cccc(S(C)(=O)=O)c2)nc(-c2ccccn2)n1
CHEMBL3643283,Cc1ccc(NS(=O)(=O)CC(C)C)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12
CHEMBL3793968,COc1cc(-c2cc(-c3cc4ccccc4o3)nc(OC)c2C#N)cc(OC)c1OC
CHEMBL3823823,CCCCCCCCNC1=CC(=O)C(C(C)(C)C)=CC1=O
CHEMBL3972169,CCCc1c(Cn2ccnc2-c2cccc(F)n2)ncn2nc(C3CCC3)nc12
CHEMBL87187,Nc1cccc(-c2ccc(CCN3CCN(c4cccc5cccnc45)CC3)cc2)n1
CHEMBL1631059,NCCCCCNC(=O)CN1CN(c2ccccc2)C2(CCN(C(=O)c3ccc(C4CCCCC4)cc3)CC2)C1=O
CHEMBL4779958,Cc1c(NC(=S)Nc2ccc3c(c2)OCO3)c(=O)n(-c2ccccc2)n1C
CHEMBL1563392,Nc1c(N(Cc2ccco2)C(=O)COc2ccccc2Cl)c(=O)[nH]c(=O)n1Cc1ccccc1
CHEMBL5206551,N[C@@H]1C[C@@H]1c1cc(F)c(Br)cc1F
CHEMBL1880497,O=S(=O)(c1cc(Cl)ccc1Cl)N1CCN(c2ccccn2)CC1
CHEMBL278046,CC1CCC(=NNc2ccc(Br)cc2Cl)c2ncc(C(=O)O)c(=O)n21
CHEMBL4778913,CN1CCN(c2ccc(NCc3cccc(Cl)c3)cc2)CC1
CHEMBL4939055,CC1CCN(Cn2c(=S)sc3ccccc32)CC1
CHEMBL4585211,COc1ccc(NC(=O)CCOCC(C)C)c(OC)c1
CHEMBL4094248,O=C(NC1C[C@H](c2cccc(CO)c2)Oc2ccccc21)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL3758200,CCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCC
CHEMBL1672942,O=C(Nc1ccc(C2S/C(=N\c3ccc(C(F)(F)F)c(F)c3)N(Cc3ccco3)C2=O)cc1)[C@@H]1CCCN1C(=O)OCc1ccccc1
CHEMBL4646888,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3cc4ccccc4oc3=O)cc21
CHEMBL570885,C=CCOC(=O)NCCSc1nc2ccc(NC(=O)c3coc4c3C(=O)CCC4)cc2s1
CHEMBL3221334,Cc1ccc(CN2C(=O)/C(=C3\SC(=S)N(CCCCCC(=O)O)C3=O)c3ccccc32)cc1
CHEMBL489590,CN(CCN1CCCCC1)C(=O)N1CCN(c2cccc(Cl)c2)CC1
CHEMBL2029355,O=c1c(-c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)c(CO)[nH]c2ccccc12
CHEMBL5197130,CCCCNc1ncc(-c2cccc([18F])n2)c(NC2CCC(O)CC2)n1
CHEMBL4595347,CC1=CC(C)=C(C(=O)O)C2=N[N+]3(CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)CN12
CHEMBL1081157,CC1(C)CC[C@]2(C)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
CHEMBL5221066,COC(=O)[C@@]12C(=O)C(=O)O[C@@]3(C=C1C)[C@]2(C)C[C@@H]1OC(=O)[C@]32CC[C@H](OC(C)=O)C(C)(C)[C@@H]12
CHEMBL5012033,O=S(=O)(c1cccs1)N1CC[C@H](n2ccnn2)C1
CHEMBL1389999,CCCCCn1c(SCC2CCCO2)nc2cc(C(=O)N3CCC(C(N)=O)CC3)ccc2c1=O
CHEMBL72673,CC(C(=O)O)c1ccc(Nc2ccccn2)c(Cl)c1
CHEMBL3922044,CC[C@H](CN1CC[C@H](CNC(=O)c2ccc(Cl)c(Cl)c2)N[C@H](CCNCc2ccccc2)C1=O)c1ccccc1
CHEMBL5500150,O=C(N[C@@H]1CNCC[C@H]1c1cc(F)c(F)c(F)c1)c1cc2c(s1)OCCn1ncc(Cl)c1-2
CHEMBL144721,COc1ccc(/C=C/C(=O)c2ccccc2OC)c(OC)c1
CHEMBL1350694,O=C(NC(Nc1ncccn1)C(=O)c1ccccc1)c1ccccc1
CHEMBL1622936,Cc1ccc(-c2cc(-c3ccc(C)cc3)[n+](C)o2)cc1
CHEMBL128531,CC(C(=O)NCCCCC(=O)O)c1ccc2cc(OCc3ccc4ccccc4n3)ccc2c1
CHEMBL1188008,CCCCCCCCCCCCCCCCCCNC1CCc2cc(O)ccc2C1
CHEMBL59897,COC(=O)C1C2CCC3CCC1N(C/C2=C\c1ccc(-c2ccc(N(C)C)cc2)cc1)C3
CHEMBL3765638,CON(C)C(=O)C1CC1c1ccc(C(=O)NCc2ccccc2C(F)(F)F)cc1
CHEMBL2142130,CCCCCNC(=O)C(c1cc2ccccc2o1)n1c(=O)c(-c2ccccc2)nc2ccccc21
CHEMBL3192204,CCCOc1ccc(/C=N/Nc2ccc(C(=O)O)cc2)c(OCCC)c1.O=S(=O)(O)O
CHEMBL476062,COc1ccccc1N1CCN(CCN2C(=O)C[C@H](NC(=O)C3CCCCC3)C2=O)CC1
CHEMBL1933469,COc1ccc(NC(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N2CCC(c3noc4cc(F)ccc34)CC2)C(C)C)C(C)C)cc1
CHEMBL125647,CCCCc1nc2[nH]cnc2c2nc(-c3ccco3)nn12
CHEMBL1626474,O=C(CN1CC[n+]2c(-c3cccs3)csc21)c1ccc(-c2ccccc2)cc1
CHEMBL1476963,COC(=O)c1ccc(CSc2nnc3ccc4ccccc4n23)cc1
CHEMBL5312174,CCCN1CCC(N2C[C@H](NC3CCC(CC)CC3)C[C@H]2C(=O)NC)CC1
CHEMBL1618080,Sc1nnc(Cc2nc(-c3ccccc3)no2)n1Cc1ccccc1-c1ccccc1
CHEMBL2286869,CCCCNc1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n1
CHEMBL3417372,COc1ccc(C(=O)/C=C/c2ccc(OCC(=O)NCCCCCCNc3ccnc4cc(Cl)ccc34)cc2)cc1
CHEMBL3490657,Cc1noc(C)c1C(=O)N1CCCC1c1c(C)nn(C)c1C
CHEMBL3729833,Fc1ccc(CN2CCN(Cc3c[nH]c4ccccc34)CC2)cc1
CHEMBL299647,C(CN1CC[N+]2(CCCC2)CC1)CN1CC[N+]2(CCCC2)CC1.[Br-].[Br-]
CHEMBL1933948,COc1ccc(Cn2cc(/C=N\NC(=O)c3c[nH]c4ccc(Br)cc34)c3ccc(F)cc32)cc1
CHEMBL3698550,CCOc1ccc(C#Cc2ccc(CCNC(C)=O)cc2)cn1
CHEMBL1093504,N#Cc1ccc(Nc2nccc(/C(=N\O)c3ccccc3Cl)n2)cc1
CHEMBL235247,Cc1ccc(C(=O)Nc2ccccc2F)c(O)c1
CHEMBL3913638,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@H]4NC(=O)N3CC[C@H](N)C3)no2)cc1C#N
CHEMBL2262747,Oc1ccc(C(=S)N2CCOCC2)cc1
CHEMBL171555,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)[C@H](N)CCCCN
CHEMBL391604,CN1CC(=O)N/C1=N\C(=O)Nc1csc(Cl)c1
CHEMBL5267863,CCCCC(=O)N[C@H]1CCSC1=O
CHEMBL3277627,COC(=O)[C@H]1C[C@H]2CC[C@H]([C@H]1c1ccccc1)N2C
CHEMBL129921,COc1ccc(CCNC(=O)C(CC(=O)O)NC(=O)CCCCCCCN=C(N)N)cc1
CHEMBL2103831,COc1ccc2cc([C@H](C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1
CHEMBL5494821,COc1ccc(-c2cc(C(=O)NCC3CCNCC3)cnc2-c2ccc(Cl)cc2)cn1
CHEMBL437984,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)N(C)CCN(C)C(=O)OCc4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)c([N+](=O)[O-])c4)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
CHEMBL5417590,C/C=C(\C)C(=O)O[C@H]1[C@@H]2[C@@H](OC(C)=O)[C@@]34O[C@@]2(C)COC(=O)c2cccnc2CC[C@@](C)(OC(C)=O)C(=O)O[C@@H]([C@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(COC(C)=O)[C@@H]1OC(C)=O)[C@]4(C)O
CHEMBL4059611,CNC(=O)c1ccc(-c2cnc3nnn(C(C)c4ccc5nc(-c6cnn(C)c6)ccc5c4)c3n2)cc1F
CHEMBL1192151,C[C@H]1[C@H](N)CCN1c1ccc2c(=O)c(C(=O)O)cn(-c3nccs3)c2n1
CHEMBL485911,Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CS(=O)(=O)c2ccc3ccccc3c2)NS(C)(=O)=O)CSC1(C)C
CHEMBL451105,Cc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CN(C)C
CHEMBL3794084,Cc1ccc(-c2cc(CNCc3c[nH]c4ccc(C)cc34)on2)cc1.Cl
CHEMBL1222173,CC(C)(C)OC(=O)NCCC[C@H](N)C(=O)O
CHEMBL4288941,CCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
CHEMBL3287430,C=C1C(=O)[C@]23[C@H](OC(=O)C4CCCCC4)[C@H]1CC[C@H]2[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)CCC2=O
CHEMBL3981506,COc1ccc(C(=O)C2CCN(C3CCN(CC(=O)Nc4noc5ncccc45)C3=O)CC2)cc1
CHEMBL3481801,CCc1nc(CNc2cc(C)nc(-c3cccnc3)n2)cs1
CHEMBL1611822,COc1ccccc1-c1oc2ccccc2c1C#CCCO
CHEMBL1377923,CCC(C)N1C(=O)NC(=O)C2(Cc3c(ccc4ccccc34)N(C)C2)C1=O
CHEMBL1170304,Cc1ccc(C2=Nc3ccccc3NC(C)(c3ccc(C)cc3)C2)cc1
CHEMBL3092525,CCC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1
CHEMBL1350855,CCCNC(=O)c1csc2c1CCCCC2
CHEMBL1715850,CCc1nn2c(=O)c(S(=O)(=O)Nc3ccc(OC)c(Cl)c3)c(C)nc2s1
CHEMBL4439334,Oc1c(C(c2ccccn2)N2CCC(c3ccccc3F)CC2)ccc2cccnc12
CHEMBL3628948,Cc1ccc2c3c(nn2c1)CC[C@](NC(=O)c1c(Cl)cc(-n2cnc(C)n2)cc1Cl)(c1cccc(F)c1)C3
CHEMBL179984,CCOCCC1(Oc2ccc(Oc3ccc(C(C)(C)C)cc3)cc2)C(=O)NC(=O)C(N)C1=O
CHEMBL4890505,C[C@@H](c1cccnc1)N(C)CCc1cc(Cl)c2c(c1)OCCCO2
CHEMBL5004249,CCCc1nc2cc(CCC(=O)Nc3ccc(Br)cc3C)ccc2[nH]1
CHEMBL4870301,C[C@H]1C2=CC(=O)OC2=C[C@H]2[C@H]1C[C@@H](O)[C@H]1C(C)(C)CCC[C@]21C
CHEMBL2003023,C=C1C[C@]23CC[C@@H]4C(CO)(CO)CC(=O)C[C@]4(C)[C@@H]2C(O)C[C@H]1C3
CHEMBL120516,C[N+](C)(CCO)C1CCCCC1.[Br-]
CHEMBL4218723,CC(C)C[C@@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)NCCc1ccccc1
CHEMBL2079266,CCN[C@H]1CCC[C@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)C1
CHEMBL548340,Cc1cc(CN2CC[C@H](NC(=O)c3ccc(Cl)c(Cl)c3)C2)ccc1OC1CCN(C)C1
CHEMBL3134575,CCCCCCCCCCCC[n+]1ccn(Cc2cc3ccccc3c(-c3c(O)c(Cn4cc[n+](CCCCCCCCCCCC)c4)cc4ccccc34)c2O)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CHEMBL4452119,CC(C)CCOc1ccccc1-c1ccccc1OCc1cn([C@H](CCCCN)C(=O)NCCc2ccccc2)nn1.Cl
CHEMBL5196602,CC(C)COc1ccc(-c2ncc3c(=O)[nH][nH]c3n2)cc1C#N
CHEMBL5223016,N/C(CC(O)c1cc2ccccc2c2ccccc12)=N\CCc1ccccn1
CHEMBL161364,CN1CCC=C(c2nc(C3CCCC3)no2)C1.O=C(O)C(=O)O
CHEMBL468745,CCOC(=O)c1cnn(CC(O)CC)c1NC(=O)NC(C)C
CHEMBL1405133,Cc1ccc2c(c1)NC(=O)C(CC(=O)N(C)Cc1ccccc1)O2
CHEMBL4647096,C=C(C)[C@@H]1CC[C@@H]2[C@]3(CC[C@]4(C)[C@@H]([C@@H]5CC[C@H]([C@](C)(O)CO)OC5)CC[C@@]24C)C[C@]13CCC(=O)O
CHEMBL4090041,O=C(OCCOC(=O)c1cc(O)c(O)c(Br)c1)c1cc(O)c(O)c(Br)c1
CHEMBL3391815,COC1CC2C3/C(=N/Nc4ccc([N+](=O)[O-])cc4[N+](=O)[O-])CCC2(C)C3C1
CHEMBL2011232,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)N1CCOCC1
CHEMBL4217875,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COCc2ccccc2Br)[C@@H](O)[C@@H]1F
CHEMBL1879198,COc1ccccc1C(=O)NCCC(=O)NCC(c1ccco1)N1CCCCC1
CHEMBL4977661,O=S1(=O)C[C@@H]2[C@H](C1)N(c1ncccn1)CCN2Cc1ccccn1
CHEMBL3469469,O=C(c1cc(Cl)c2c(c1)OCO2)N1CCN(c2nccs2)CC1
CHEMBL3209210,CCCCCC/C(O)=C1\C(=O)NC(=O)N(c2ccccc2OC)C1=O
CHEMBL370075,CCCCOC1(c2ccc(Br)cc2)SC=C(C)n2c1noc2=O
CHEMBL379057,CCCN(C/C=C/C(C)=C/C(=O)O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1
CHEMBL1617440,C[N+](C)(C)CC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1
CHEMBL3760018,Cc1cccc2c1C(=O)N(c1ccc(NC(=O)c3ncsc3C)cc1Cl)C2=O
CHEMBL1288218,CCCCCCC(N)C(=O)N(CC[N+](C)(C)C)OCc1ccccc1.Cl.[Cl-]
CHEMBL40764,N=C(N)NCCCC(C=O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)Cc1ccccc1
CHEMBL4890075,Cc1c(-c2noc(C(=O)NCCN3CCN(c4ccccc4F)CC3)n2)oc2c(C)cccc12
CHEMBL1497757,Cc1cc([N+](=O)[O-])nn1CC(=O)Nc1nccs1
CHEMBL4755058,CC(=O)Nc1cccc(OCCNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)c1
CHEMBL1650994,C=CCOc1c(I)cc(/C=C2\C(=O)N(c3ccc(C(=O)O)cc3)N=C2c2ccccc2)cc1OC
CHEMBL4100802,CCN(CC)CCN1C(=O)/C(=N\NC(=O)CN2CCOCC2)c2ccccc21
CHEMBL1407169,CCO.Nc1nc(N)c2cc(Sc3ccc4ccccc4c3)ccc2n1
CHEMBL4741998,CC(C)n1cnnc1-c1cccc(NC(=O)NCc2ccccc2)n1
CHEMBL1315451,Cc1ccc2c(CC(=O)Nc3ccc(S(=O)(=O)N4CCCCC4C)cc3)coc2c1C
CHEMBL4856949,Clc1ccccc1CNc1nc(/C=C/c2ccccc2)nc2ccsc12
CHEMBL3732087,O=C(NCCCCN1CCCC1)[C@H]1[C@H](C(=O)NCc2cccc(C(F)(F)F)c2F)[C@@H]2C=C[C@H]1C21CC1
CHEMBL3393919,COc1ccc2ccc(=O)oc2c1C1=NN(C(N)=O)C(c2ccc(C)cc2)C1
CHEMBL1214800,O=C(NCP(=O)(O)CO)c1ccccc1
CHEMBL402345,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1OC
CHEMBL317504,N[C@@H](CSC(=O)c1ccccc1O)C(=O)O
CHEMBL4212845,FC(F)(F)Oc1cccc(COc2cccc3onc(Nc4cccnc4)c23)c1
CHEMBL3639531,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CC(O)C4)cn3)nc2n1C1CCCC1
CHEMBL377627,CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(CCN=C(N)N)CC2)c(C(C)C)c1
CHEMBL1482112,COc1ccccc1N1CCN(C(CNS(=O)(=O)c2ccccc2)c2cccnc2)CC1
CHEMBL1878477,COCCNC(=O)CCN1N=C(c2ccccc2)CCC1=O
CHEMBL94476,CC1(C)N=C(N)N=C(N)N1c1ccc(OCc2ccc(S(=O)(=O)F)cc2)c(Cl)c1
CHEMBL1096099,Cc1nn(-c2ccccc2)c(C)c1Cc1nnc(Cc2ccc(Cl)cc2Cl)o1
CHEMBL399691,O=C(NCc1c(Cl)cccc1Oc1ccccc1)c1snnc1C1CC1
CHEMBL3559302,CCN(CC)CCn1cc2c3[nH]c4ccccc4c3cc(C(=O)OC)[n+]2c1
CHEMBL4997143,CNc1cc(C)nc(-c2cnn(CC(=O)Nc3nn(C)c4ccccc34)c2)n1
CHEMBL1721292,CCOC(=O)CC(NCc1ccc(OC)c(OCC)c1)c1ccc(C)cc1.Cl
CHEMBL1203312,CCNCCCCNCc1ccccc1CNCCCCNCC.Cl.Cl.Cl.Cl
CHEMBL375137,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(C)=O)CCCNC1=O
CHEMBL1439707,COc1ccc(NC(=O)CSc2nc(N)c(C#N)cc2C#N)cc1
CHEMBL1822391,COc1ccc(CN2CC[C@H](N3CCC(C(=O)c4ccc(OC)cc4)CC3)[C@@H](O)C2)cc1
CHEMBL3980349,COc1cc(OC)c(-c2nc(-c3ccsc3)c(-c3ccccc3)[nH]2)cc1OC
CHEMBL237033,COc1ccc2c(c1)c(CCO)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL479457,CC(=O)O/N=C(/N)CCCCCCCCCCCCC(=N)NOC(C)=O
CHEMBL5403464,Cc1noc(C)c1COc1cc(Cl)ccc1C(=O)NCCc1ccccc1
CHEMBL3928441,COc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)[C@@H]1C[C@H]1c1ccccc1F)CC2
CHEMBL4572061,CC(C)(C)C(=O)CC(=O)Nc1ccc(C(F)(F)F)cc1
CHEMBL4093598,CCN(Cc1cccs1)C(=O)c1cc2cc(C)ccc2o1
CHEMBL1522290,N#Cc1ccc(CSc2nnc(-c3cccnc3)o2)cc1
CHEMBL1720623,COc1ccc(CNC(=O)CN2C(=O)COc3ccc(S(=O)(=O)N4CCC(C)CC4)cc32)cc1
CHEMBL2260879,c1ccc(N(CCOc2cccnc2)c2ccccc2)cc1
CHEMBL592511,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)[nH]c(C(=O)c2cccc(F)c2)c1N
CHEMBL177634,COc1ccc(C(=O)NCCc2ccc(S(=O)(=O)N3CCN(C4CCCCC4)C3=N)cc2)cc1
CHEMBL1364136,CC(=O)c1ccc(NC(=O)COc2ccccc2C(=O)Nc2ccc(C)cn2)cc1
CHEMBL1618391,COc1ccc(C(=O)N2CCN(c3nc(C4CC4)nc4sc(C)c(C)c34)CC2)cc1
CHEMBL22481,COC(=O)C(=O)/C=C(\O)c1ccc(Cl)c(Cl)c1
CHEMBL1645043,Cc1ccc2[nH]c(=O)c(CN(Cc3ccco3)C(=O)c3ccc(Cl)cc3)cc2c1
CHEMBL4535294,CCOC(=O)c1c[nH]c2c(F)cc(F)cc2c1=O
CHEMBL3288281,O=C(NCc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2cc(C(F)(F)F)ccc21
CHEMBL3216398,CCN(CC)c1cc(C)nc(-c2ccncc2)n1.Cl.Cl
CHEMBL4914813,CCc1nccc(CN(C)[C@@H](C)c2ccncn2)n1
CHEMBL3139024,Nc1ccc2ccc(CCNCCc3ccc(Cl)cc3)cc2n1
CHEMBL48471,Nc1nc(N)c2cc(S(=O)(=O)N3CCc4ccccc4C3)ccc2n1
CHEMBL1736613,O=C(Nc1ccccc1-c1nc2ccccc2s1)c1ccc(F)cc1
CHEMBL3732509,CCOC(=O)c1nnsc1Nc1ccccc1
CHEMBL2216761,CCCCCCCCCCCCCC[C@]1(C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)cnnc43)[C@H](O)[C@@H]2OP(=O)(O)O)CO1
CHEMBL3664882,O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccccc1
CHEMBL3827234,CCC(CC)(C(=O)N1CCN(c2cc(NCCN)c3ccccc3n2)CC1)c1ccccc1
CHEMBL1289505,Cc1cc(=O)oc2c3c(ccc12)C(=O)/C(=C\NC(C)C)C=C3C=O
CHEMBL2403741,Cc1cccc(NC(=O)CSC(=S)N[C@H]2CCOC2=O)c1
CHEMBL3304087,N=c1ccn2c(n1)O[C@@H]1[C@H](OC(=O)/C=C/c3ccco3)[C@@H](COC(=O)/C=C/c3ccco3)O[C@H]12
CHEMBL3442901,COCC1COCCC12CCN(C(=O)CCc1ccccc1C)CC2
CHEMBL150407,O=C(O)c1cc(-c2ccc(Br)cc2)nc2c(CO)cc(Cl)cc12
CHEMBL1904505,O=C(NCC1(N2CCCCC2)CCCCC1)c1ccc(Cl)s1
CHEMBL5181833,O=C(c1ccc(O)c(O)c1)c1cccc2c3ccccc3n(-c3ncccn3)c12
CHEMBL2270657,C=C(C)[C@@H]1CC[C@]2(C1)[C@H](C)C[C@H](O)C[C@H]2O
CHEMBL598099,CCN(Cc1ccncc1)C(=O)Cn1c(-c2ccoc2)c(C2CCCCC2)c2ccc(C(=O)O)cc21
CHEMBL3617055,CCCOc1ncccc1-c1cc(C(=O)NS(C)(=O)=O)ccc1Oc1ccc(Cl)cc1
CHEMBL289974,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(N)=O)[C@@H](C)O
CHEMBL1897542,COc1ccc(NC(=O)C(=O)NCc2ccncc2)c(OC)c1
CHEMBL3488757,c1ccc2oc(CN3CCCC3c3noc(C4CC4)n3)nc2c1
CHEMBL139167,O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NCC(c1ccc(Cl)c(Cl)c1)N1CCC(N2CCCCC2)CC1
CHEMBL3717822,COc1cc(C(=O)NC2CCCCC2C)cc(Cl)n1
CHEMBL3690472,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4nccc(N5CCC(O)CC5)n4)ccn23)c1
CHEMBL6644,COc1cccc2c1C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C
CHEMBL1087396,O=C(NCCc1c[nH]c2ccc(O)cc12)N1CCN(Cc2ccc3ccccc3n2)CC1
CHEMBL1733114,COc1ccccc1C(=O)NCCC(=O)Nc1ccc(S(=O)(=O)N2CCCC(C)C2)cc1
CHEMBL2021581,COCC[C@H]1[C@@]2(c3ccc(Cl)c(Cl)c3)CNC[C@]12C
CHEMBL1272214,CCOC(=O)CCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1
CHEMBL1479322,O=C(COc1cccnc1[N+](=O)[O-])N1CCN(S(=O)(=O)c2ccccc2)CC1
CHEMBL1999782,C/C=C1\CC(C(=O)OCC)CCCCCCCCCCC1=O
CHEMBL5094400,COc1ccc(N(C)C(=O)[C@H](Cc2ccccc2)NS(=O)(=O)c2cccc(C(=O)N3CCOCC3)c2)cc1
CHEMBL489583,O=C1OC(O)C(c2cccc(-c3ccc4ccccc4c3)c2)=C1c1ccc2ccccc2c1
CHEMBL1270483,Cc1ccc(CCCCN2CCC=C(CCC(=O)NO)C2=O)cc1
CHEMBL162340,CSc1ccc(B(O)O)cc1
CHEMBL2286254,CC(C)CSc1cccnc1OS(C)(=O)=O
CHEMBL4277425,CC(=O)Nc1cc2ccc(OCc3ccccc3Br)c(C)c2oc1=O
